SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Freestyle,1:042.26,"['1:044.50', '1:042.72', '1:043.13', '1:038.59', '1:040.24', '1:042.26']",False,True,11,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Freestyle,1:043.60,"['1:040.61', '1:041.92', '1:040.48', '1:039.54', '1:043.60']",False,True,12,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,200m Freestyle,1:043.95,['1:043.95'],True,True,13,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Freestyle,1:044.08,"['1:038.95', '1:038.93', '1:039.72', '1:044.08']",False,True,14,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Freestyle,1:044.17,"['1:039.85', '1:041.65', '1:043.08', '1:038.50', '1:042.00', '1:044.17']",False,True,15,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,200m Freestyle,1:044.52,['1:044.52'],True,True,16,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3259,Swimmer_SWM3259,1996-08-03,28,Women,AUS,CAN,9,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,None,Club_MEL,MEL,200m Freestyle,2:003.15,['2:003.15'],True,True,17,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Freestyle,3:017.31,"['3:026.03', '3:016.71', '3:020.35', '3:018.33', '3:023.20', '3:017.31']",False,True,1,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,400m Freestyle,3:019.11,['3:019.11'],True,True,2,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:020.52,"['3:016.15', '3:022.42', '3:026.04', '3:024.84', '3:023.91', '3:020.52']",False,True,3,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,400m Freestyle,3:020.60,"['3:025.73', '3:020.60']",True,True,4,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:021.34,"['3:024.16', '3:021.67', '3:018.02', '3:019.77', '3:024.21', '3:021.34']",False,True,5,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Freestyle,3:021.35,"['3:029.68', '3:018.45', '3:023.59', '3:016.76', '3:017.22', '3:021.35']",False,True,6,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,400m Freestyle,3:022.97,['3:022.97'],True,True,7,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,400m Freestyle,3:024.91,"['3:025.97', '3:025.96', '3:027.83', '3:019.24', '3:024.91']",False,True,8,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM5160,Elite_Swimmer_SWM5160,2012-03-26,12,Men,JPN,GBR,2,National Federation,High School,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:025.35,['3:025.35'],True,True,9,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,400m Freestyle,3:026.35,"['3:024.20', '3:021.29', '3:021.85', '3:026.35']",False,True,10,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Freestyle,3:028.37,"['3:018.02', '3:027.96', '3:025.52', '3:026.61', '3:017.97', '3:028.37']",False,True,11,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,400m Freestyle,3:028.47,"['3:023.64', '3:028.47']",False,True,12,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:029.01,"['3:020.75', '3:026.21', '3:016.46', '3:019.16', '3:029.01']",False,True,13,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Freestyle,3:029.03,"['3:026.33', '3:022.67', '3:025.85', '3:020.92', '3:022.23', '3:029.03']",False,True,14,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,400m Freestyle,3:029.54,"['3:026.46', '3:027.88', '3:029.54']",False,True,15,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3209,Elite_Swimmer_SWM3209,1991-11-30,33,Men,CAN,CAN,33,,MBA,None,False,Fully Vaccinated,Nike Swimming,Club_MTL,MTL,400m Freestyle,3:029.75,['3:029.75'],True,True,16,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,400m Freestyle,3:029.92,"['3:016.76', '3:020.53', '3:023.89', '3:027.47', '3:029.92']",False,True,17,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:032.02,"['6:032.99', '6:051.48', '6:056.21', '6:038.43', '6:047.64', '6:032.02']",True,True,1,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,800m Freestyle,6:032.98,"['6:044.15', '6:042.81', '6:040.62', '6:050.58', '6:051.69', '6:032.98']",True,True,2,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:037.96,"['6:053.52', '6:054.92', '6:059.02', '6:046.14', '6:037.96']",True,True,3,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,800m Freestyle,6:040.09,"['6:048.21', '6:037.53', '6:049.92', '6:059.22', '6:049.87', '6:040.09']",False,True,4,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,800m Freestyle,6:041.56,"['6:038.42', '6:038.97', '6:052.56', '6:042.27', '6:032.77', '6:041.56']",False,True,5,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,800m Freestyle,6:043.20,"['6:058.93', '6:032.10', '6:036.69', '6:043.20']",False,True,6,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,800m Freestyle,6:043.36,"['6:034.05', '6:042.21', '6:057.82', '6:049.77', '6:058.30', '6:043.36']",False,True,7,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,800m Freestyle,6:044.36,['6:044.36'],True,True,8,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,800m Freestyle,6:045.41,"['6:035.42', '6:046.43', '6:033.80', '6:037.78', '6:057.00', '6:045.41']",False,True,9,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,800m Freestyle,6:045.46,"['6:049.83', '6:058.93', '6:049.54', '6:045.46']",True,True,10,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,800m Freestyle,6:048.87,['6:048.87'],True,True,11,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,800m Freestyle,6:055.34,['6:055.34'],True,True,12,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,800m Freestyle,6:055.63,"['6:050.03', '6:041.45', '6:037.37', '6:035.97', '6:055.63']",False,True,13,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,800m Freestyle,6:057.85,"['6:039.22', '6:046.98', '6:032.85', '6:037.68', '6:057.85']",False,True,14,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,800m Freestyle,6:059.65,"['6:046.22', '6:046.06', '6:055.28', '6:055.25', '6:050.66', '6:059.65']",False,True,15,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,12:027.62,"['12:023.70', '12:054.81', '12:019.23', '12:019.73', '12:026.97', '12:027.62']",False,True,1,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,1500m Freestyle,12:031.46,"['12:031.16', '12:039.41', '13:005.81', '12:031.46']",False,True,2,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,12:031.97,"['13:000.79', '12:031.56', '12:036.43', '12:031.97']",False,True,3,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3209,Elite_Swimmer_SWM3209,1991-11-30,33,Men,CAN,CAN,33,,MBA,None,False,Fully Vaccinated,Nike Swimming,Club_MTL,MTL,1500m Freestyle,12:032.71,['12:032.71'],True,True,4,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1500m Freestyle,12:035.39,['12:035.39'],True,True,5,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,1500m Freestyle,12:036.77,"['12:018.85', '12:051.49', '12:039.17', '12:025.72', '12:021.15', '12:036.77']",False,True,6,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,1500m Freestyle,12:037.23,"['12:030.44', '12:037.23']",False,True,7,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,1500m Freestyle,12:040.67,"['12:030.89', '12:040.67']",False,True,8,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,1500m Freestyle,12:040.83,"['13:007.30', '12:021.32', '12:021.11', '12:041.82', '12:052.33', '12:040.83']",False,True,9,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,1500m Freestyle,12:041.64,"['12:039.92', '12:059.64', '13:001.03', '12:035.00', '12:029.60', '12:041.64']",False,True,10,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,1500m Freestyle,12:043.65,"['12:042.43', '12:031.17', '12:055.32', '12:043.65']",False,True,11,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,1500m Freestyle,12:050.56,"['12:036.70', '12:059.46', '12:021.74', '12:042.03', '12:046.72', '12:050.56']",False,True,12,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM5160,Elite_Swimmer_SWM5160,2012-03-26,12,Men,JPN,GBR,2,National Federation,High School,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,1500m Freestyle,12:055.50,['12:055.50'],True,True,13,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,1500m Freestyle,12:056.47,"['12:026.17', '12:020.81', '12:023.83', '12:056.47']",False,True,14,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,1500m Freestyle,12:058.87,"['13:003.14', '13:004.96', '12:030.04', '12:039.16', '12:041.89', '12:058.87']",False,True,15,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,1500m Freestyle,13:004.35,"['13:003.80', '12:017.13', '12:059.25', '12:052.57', '12:049.62', '13:004.35']",False,True,16,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,50m Backstroke,24.73,"['25.61', '24.73']",True,True,1,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Backstroke,24.81,"['25.17', '24.70', '24.71', '24.66', '24.65', '24.81']",False,True,2,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,50m Backstroke,24.83,['24.83'],True,True,3,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,50m Backstroke,24.87,"['25.05', '26.13', '25.61', '26.00', '25.83', '24.87']",True,True,4,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Backstroke,25.07,"['24.70', '25.57', '25.07']",False,True,5,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,25.15,"['25.99', '25.81', '24.54', '24.57', '25.80', '25.15']",False,True,6,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,50m Backstroke,25.26,['25.26'],True,True,7,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,50m Backstroke,25.29,"['25.50', '25.29']",True,True,8,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,50m Backstroke,25.32,"['24.77', '25.37', '25.43', '24.55', '24.84', '25.32']",False,True,9,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,50m Backstroke,25.35,"['24.66', '24.88', '24.62', '25.68', '26.08', '25.35']",False,True,10,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Backstroke,25.35,"['25.93', '25.53', '25.29', '25.85', '25.35']",False,True,11,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,50m Backstroke,25.73,['25.73'],True,True,12,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,50m Backstroke,25.73,['25.73'],True,True,13,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,50m Backstroke,25.78,['25.78'],True,True,14,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Backstroke,25.79,"['24.99', '25.40', '24.79', '26.06', '25.95', '25.79']",False,True,15,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Backstroke,25.90,"['25.63', '25.20', '24.71', '24.73', '24.67', '25.90']",False,True,16,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,50m Backstroke,25.93,['25.93'],True,True,17,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,26.01,"['26.06', '25.56', '24.75', '25.03', '25.11', '26.01']",False,True,18,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,50m Backstroke,26.25,['26.25'],True,True,19,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,100m Backstroke,49.41,"['52.06', '49.41']",True,True,1,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,100m Backstroke,49.59,['49.59'],True,True,2,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,50.01,"['49.08', '52.00', '50.27', '50.24', '52.05', '50.01']",False,True,3,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,50.27,"['51.76', '51.74', '50.81', '50.30', '50.74', '50.27']",True,True,4,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Backstroke,50.30,"['49.58', '50.30']",False,True,5,Yes,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Backstroke,50.42,"['50.42', '52.44', '50.40', '51.52', '49.04', '50.42']",False,True,6,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Backstroke,50.87,"['52.24', '49.53', '52.21', '52.21', '49.24', '50.87']",False,True,7,No,2024-04-16 16:00:26.502084,National,NAT_002,JPN,OSA,50m
