SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,1500m Freestyle,12:026.17,['12:026.17'],True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,1500m Freestyle,12:030.44,['12:030.44'],True,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,1500m Freestyle,12:030.89,['12:030.89'],True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,1500m Freestyle,12:031.16,['12:031.16'],True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1500m Freestyle,12:033.27,['12:033.27'],True,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,1500m Freestyle,12:042.43,['12:042.43'],True,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,1500m Freestyle,12:051.49,"['12:018.85', '12:051.49']",False,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,12:054.81,"['12:023.70', '12:054.81']",False,True,11,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,1500m Freestyle,12:058.06,['12:058.06'],True,True,12,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,1500m Freestyle,12:059.46,"['12:036.70', '12:059.46']",False,True,13,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,1500m Freestyle,12:059.64,"['12:039.92', '12:059.64']",False,True,14,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,13:000.79,['13:000.79'],True,True,15,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,1500m Freestyle,13:004.96,"['13:003.14', '13:004.96']",False,True,16,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Backstroke,24.70,"['25.17', '24.70']",True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,50m Backstroke,24.88,"['24.66', '24.88']",False,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Backstroke,25.20,"['25.63', '25.20']",True,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,50m Backstroke,25.37,"['24.77', '25.37']",False,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Backstroke,25.40,"['24.99', '25.40']",False,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Backstroke,25.53,"['25.93', '25.53']",True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,25.56,"['26.06', '25.56']",True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,25.81,"['25.99', '25.81']",True,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,50m Backstroke,26.07,['26.07'],True,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,50m Backstroke,26.13,"['25.05', '26.13']",False,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,100m Backstroke,49.19,['49.19'],True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Backstroke,49.53,"['52.24', '49.53']",True,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,100m Backstroke,50.30,"['49.06', '50.30']",False,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,100m Backstroke,50.57,"['51.64', '50.57']",True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Backstroke,50.87,"['51.00', '50.87']",True,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Backstroke,50.91,"['51.29', '50.91']",True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Backstroke,51.12,"['52.27', '51.12']",True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,51.74,"['51.76', '51.74']",True,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,52.00,"['49.08', '52.00']",False,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Backstroke,52.44,"['50.42', '52.44']",False,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Backstroke,1:038.13,['1:038.13'],True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Backstroke,1:038.50,"['1:039.55', '1:038.50']",True,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,200m Backstroke,1:038.68,['1:038.68'],True,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Backstroke,1:038.81,['1:038.81'],True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Backstroke,1:039.01,"['1:043.09', '1:039.01']",True,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Backstroke,1:039.06,"['1:043.00', '1:039.06']",True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Backstroke,1:039.11,['1:039.11'],True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,200m Backstroke,1:039.66,"['1:042.70', '1:039.66']",True,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Backstroke,1:040.87,['1:040.87'],True,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Backstroke,1:041.09,"['1:042.96', '1:041.09']",True,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,200m Backstroke,1:041.32,['1:041.32'],True,True,11,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Backstroke,1:042.11,"['1:043.54', '1:042.11']",True,True,12,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Backstroke,1:042.25,"['1:039.35', '1:042.25']",False,True,13,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,200m Backstroke,1:043.00,['1:043.00'],True,True,14,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Backstroke,1:044.19,"['1:041.18', '1:044.19']",False,True,15,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,200m Backstroke,1:044.64,['1:044.64'],True,True,16,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Breaststroke,24.53,"['24.94', '24.53']",True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,50m Breaststroke,24.56,"['25.33', '24.56']",True,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,50m Breaststroke,24.65,['24.65'],True,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,50m Breaststroke,24.69,"['25.06', '24.69']",True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Breaststroke,24.85,"['24.67', '24.85']",False,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Breaststroke,24.87,"['25.85', '24.87']",True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Breaststroke,25.15,"['25.92', '25.15']",True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,50m Breaststroke,25.51,"['25.12', '25.51']",False,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,50m Breaststroke,25.55,['25.55'],True,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7739,Elite_Swimmer_SWM7739,2007-02-19,18,Women,GBR,GBR,18,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_LON,LON,50m Breaststroke,25.74,['25.74'],True,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,50m Breaststroke,25.82,"['25.20', '25.82']",False,True,11,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,50m Breaststroke,25.91,['25.91'],True,True,12,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Breaststroke,25.92,"['25.34', '25.92']",False,True,13,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,50m Breaststroke,25.92,"['24.80', '25.92']",False,True,14,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,50m Breaststroke,26.16,"['24.84', '26.16']",False,True,15,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,50m Breaststroke,26.20,"['26.19', '26.20']",False,True,16,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,100m Breaststroke,49.09,"['50.00', '49.09']",True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,100m Breaststroke,49.13,"['49.80', '49.13']",True,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Breaststroke,49.20,"['51.62', '49.20']",True,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Breaststroke,49.23,"['51.80', '49.23']",True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,100m Breaststroke,49.50,"['51.92', '49.50']",True,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Breaststroke,49.54,"['50.44', '49.54']",True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,100m Breaststroke,50.39,"['52.30', '50.39']",True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Breaststroke,50.91,"['50.21', '50.91']",False,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Breaststroke,51.02,"['50.40', '51.02']",False,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,100m Breaststroke,51.33,"['52.44', '51.33']",True,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,100m Breaststroke,51.95,"['52.01', '51.95']",True,True,11,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Breaststroke,1:039.10,"['1:043.87', '1:039.10']",True,True,1,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Breaststroke,1:039.30,"['1:040.92', '1:039.30']",True,True,2,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,200m Breaststroke,1:039.33,"['1:044.01', '1:039.33']",True,True,3,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,200m Breaststroke,1:040.70,"['1:044.67', '1:040.70']",True,True,4,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3642,Elite_Swimmer_SWM3642,1992-06-02,32,Women,JPN,JPN,32,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,200m Breaststroke,1:040.89,['1:040.89'],True,True,5,Yes,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Breaststroke,1:040.99,['1:040.99'],True,True,6,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Breaststroke,1:041.15,"['1:044.56', '1:041.15']",True,True,7,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,200m Breaststroke,1:041.30,"['1:039.57', '1:041.30']",False,True,8,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Breaststroke,1:041.52,"['1:039.68', '1:041.52']",False,True,9,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Breaststroke,1:041.57,['1:041.57'],True,True,10,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Breaststroke,1:042.33,"['1:039.93', '1:042.33']",False,True,11,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Breaststroke,1:042.64,"['1:044.89', '1:042.64']",True,True,12,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
SWM5727,Elite_Swimmer_SWM5727,1991-04-10,33,Men,JPN,JPN,33,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,200m Breaststroke,1:043.05,['1:043.05'],True,True,13,No,2024-03-30 16:00:26.502084,Province,PRO_002,GBR,BIR,25m
