SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Backstroke,25.63,['25.63'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Backstroke,25.93,['25.93'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,25.99,['25.99'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Backstroke,26.06,['26.06'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,100m Backstroke,49.06,['49.06'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,49.08,['49.08'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Backstroke,49.41,['49.41'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Backstroke,50.42,['50.42'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Backstroke,51.00,['51.00'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,100m Backstroke,51.20,['51.20'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Backstroke,51.29,['51.29'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Backstroke,51.38,['51.38'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,100m Backstroke,51.64,['51.64'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Backstroke,51.76,['51.76'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Backstroke,52.24,['52.24'],True,True,11,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Backstroke,52.27,['52.27'],True,True,12,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Backstroke,1:039.35,['1:039.35'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Backstroke,1:039.55,['1:039.55'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Backstroke,1:041.18,['1:041.18'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,200m Backstroke,1:042.70,['1:042.70'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Backstroke,1:042.96,['1:042.96'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Backstroke,1:043.00,['1:043.00'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Backstroke,1:043.09,['1:043.09'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Backstroke,1:043.54,['1:043.54'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Breaststroke,24.67,['24.67'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,50m Breaststroke,24.80,['24.80'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,50m Breaststroke,24.84,['24.84'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Breaststroke,24.94,['24.94'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,50m Breaststroke,25.06,['25.06'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,50m Breaststroke,25.12,['25.12'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,50m Breaststroke,25.20,['25.20'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,50m Breaststroke,25.33,['25.33'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Breaststroke,25.34,['25.34'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Breaststroke,25.85,['25.85'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Breaststroke,25.92,['25.92'],True,True,11,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,50m Breaststroke,26.19,['26.19'],True,True,12,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,100m Breaststroke,49.80,['49.80'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,100m Breaststroke,50.00,['50.00'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Breaststroke,50.21,['50.21'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Breaststroke,50.40,['50.40'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Breaststroke,50.44,['50.44'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Breaststroke,51.62,['51.62'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Breaststroke,51.80,['51.80'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,100m Breaststroke,51.92,['51.92'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Breaststroke,51.95,['51.95'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,100m Breaststroke,52.01,['52.01'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,100m Breaststroke,52.30,['52.30'],True,True,11,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,100m Breaststroke,52.44,['52.44'],True,True,12,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,200m Breaststroke,1:039.57,['1:039.57'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Breaststroke,1:039.68,['1:039.68'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Breaststroke,1:039.93,['1:039.93'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Breaststroke,1:040.92,['1:040.92'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Breaststroke,1:041.24,['1:041.24'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,200m Breaststroke,1:043.27,['1:043.27'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Breaststroke,1:043.54,['1:043.54'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Breaststroke,1:043.87,['1:043.87'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,200m Breaststroke,1:044.01,['1:044.01'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Breaststroke,1:044.56,['1:044.56'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,200m Breaststroke,1:044.67,['1:044.67'],True,True,11,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Breaststroke,1:044.89,['1:044.89'],True,True,12,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,200m Individual Medley,1:038.08,['1:038.08'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,200m Individual Medley,1:039.86,['1:039.86'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Individual Medley,1:040.54,['1:040.54'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Individual Medley,1:041.56,['1:041.56'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Individual Medley,1:042.10,['1:042.10'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Individual Medley,1:042.54,['1:042.54'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Individual Medley,1:042.67,['1:042.67'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Individual Medley,3:016.60,['3:016.60'],True,True,1,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Individual Medley,3:016.87,['3:016.87'],True,True,2,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,400m Individual Medley,3:018.42,['3:018.42'],True,True,3,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,400m Individual Medley,3:020.54,['3:020.54'],True,True,4,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Individual Medley,3:021.55,['3:021.55'],True,True,5,Yes,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Individual Medley,3:022.83,['3:022.83'],True,True,6,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,400m Individual Medley,3:023.64,['3:023.64'],True,True,7,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,400m Individual Medley,3:024.44,['3:024.44'],True,True,8,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,400m Individual Medley,3:024.70,['3:024.70'],True,True,9,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM4299,Elite_Swimmer_SWM4299,1995-08-13,29,Men,GBR,GBR,29,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_MAN,MAN,400m Individual Medley,3:026.49,['3:026.49'],True,True,10,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,400m Individual Medley,3:027.27,['3:027.27'],True,True,11,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,400m Individual Medley,3:027.54,['3:027.54'],True,True,12,No,2024-03-23 16:00:26.502084,Local,LOC_002,GBR,MAN,25m
